segment_id,title,text,gold_role,pred_role,gold_entities,pred_entities,entity_jaccard,gold_operative_status,pred_operative_status,gold_relation,pred_relation,gold_answer_relevant,pred_answer_relevant,failure_pattern
FBV2_0116,Hotel Room Turnover Desk,"Map guest arrival window to inspection note, then send hotel room turnover case 8-04 to the same queue. The case remains visible until the owner confirms receipt.",METHOD,METHOD,guest arrival window; hotel room turnover case 8-04; inspection note,case remains visible; case remains visible until; guest arrival window; hotel room turnover; hotel room turnover case; Map guest; Map guest arrival; Map guest arrival window,0.100000,ACTIVE,ACTIVE,requires,requires,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0117,Hotel Room Turnover Desk,The desk gains a clearer queue when minibar seal and lost property bag travel together. Separating them leaves hotel room turnover case 8-05 too much room to steer the decision.,CLAIM,CLAIM,hotel room turnover case 8-05; lost property bag; minibar seal,8-05 too much; bag travel together Separating; Separating them leaves; Separating them leaves hotel; together Separating them; together Separating them leaves; travel together Separating; travel together Separating them,0.000000,ACTIVE,ACTIVE,asserts,asserts,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0118,Hotel Room Turnover Desk,A caller asks about housekeeper assignment while the desk is still waiting for linen cart count. The coordinator checks hotel room turnover case 8-06 before assigning the next owner.,EXAMPLE,EXAMPLE,hotel room turnover case 8-06; housekeeper assignment; linen cart count,about housekeeper assignment; about housekeeper assignment while; asks about housekeeper; asks about housekeeper assignment; caller asks about; caller asks about housekeeper; checks hotel room; checks hotel room turnover,0.000000,DESCRIPTIVE,DESCRIPTIVE,gives_example,gives_example,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0119,Hotel Room Turnover Desk,A later sample should compare inspection note with desk decisions made after room status board. The check would show whether hotel room turnover case 8-07 changes the queue or only documents it.,NEXT_STEP,NEXT_STEP,hotel room turnover case 8-07; inspection note; room status board,after room status; after room status board; case 8-07 changes; check would show; check would show whether; compare inspection note; decisions made after; decisions made after room,0.000000,ACTIVE,ACTIVE,proposes_next_test,proposes_next_test,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0120,Hotel Room Turnover Desk,The month-end count showed lost property bag in the cases that moved before noon. Files without maintenance knock list leaned more heavily on hotel room turnover case 8-08.,RESULT,RESULT,hotel room turnover case 8-08; lost property bag; maintenance knock list,count showed lost; count showed lost property; hotel room turnover; hotel room turnover case; knock list leaned; knock list leaned more; leaned more heavily; list leaned more,0.000000,DESCRIPTIVE,DESCRIPTIVE,reports_usefulness,reports_usefulness,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0121,Hotel Room Turnover Desk,"A clerk opens the folder with linen cart count, guest arrival window, and hotel room turnover case 8-09 on the same page. The entries orient the reader before any claim about priority appears.",BACKGROUND,BACKGROUND,guest arrival window; hotel room turnover case 8-09; linen cart count,about priority appears; any claim about; any claim about priority; cart count guest; cart count guest arrival; claim about priority; claim about priority appears; count guest arrival,0.000000,DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,NO,NO,entity_exact+entity_jaccard_lt_0.5
FBV2_0122,Hotel Room Turnover Desk,The team calls room status board the visible case item built from minibar seal plus hotel room turnover case 8-10. That item is what later notes attach to.,DEFINE,DEFINE,hotel room turnover case 8-10; minibar seal; room status board,calls room status; calls room status board; case item built; hotel room turnover; hotel room turnover case; later notes attach; minibar seal plus; minibar seal plus hotel,0.000000,DESCRIPTIVE,DESCRIPTIVE,defines,defines,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0123,Hotel Room Turnover Desk,"The phrase maintenance knock list points to the record where housekeeper assignment and hotel room turnover case 8-11 are stored together. Staff use it only for the routing object, not for the entire service.",DEFINE,DEFINE,hotel room turnover case 8-11; housekeeper assignment; maintenance knock list,hotel room turnover; hotel room turnover case; knock list points; maintenance knock list; maintenance knock list points; phrase maintenance knock; phrase maintenance knock list; stored together Staff,0.100000,DESCRIPTIVE,DESCRIPTIVE,defines,defines,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0124,Hotel Room Turnover Desk,"In the weekly review, guest arrival window appeared in most reopened cases while inspection note was usually present in clean handoffs. Reviewers used hotel room turnover case 8-12 to trace the difference.",RESULT,RESULT,guest arrival window; hotel room turnover case 8-12; inspection note,arrival window appeared; cases while inspection; clean handoffs Reviewers; clean handoffs Reviewers used; handoffs Reviewers used; handoffs Reviewers used hotel; Reviewers used hotel; Reviewers used hotel room,0.000000,DESCRIPTIVE,DESCRIPTIVE,reports_usefulness,reports_usefulness,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0125,Hotel Room Turnover Desk,A late-day entry has minibar seal in the queue and lost property bag on a separate sheet. The coordinator links both to hotel room turnover case 8-13 before moving the case.,EXAMPLE,EXAMPLE,hotel room turnover case 8-13; lost property bag; minibar seal,case; coordinator links both; hotel room turnover; hotel room turnover case; lost property bag; room turnover case; room turnover case 8-13; turnover case 8-13,0.100000,DESCRIPTIVE,DESCRIPTIVE,gives_example,gives_example,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0126,Hotel Room Turnover Desk,"At shift handover, housekeeper assignment and linen cart count frame the queue that includes hotel room turnover case 8-14. The note gives the coordinator enough scene detail to place later entries.",BACKGROUND,BACKGROUND,hotel room turnover case 8-14; housekeeper assignment; linen cart count,cart count frame; coordinator enough scene; coordinator enough scene detail; enough scene detail; handover housekeeper assignment; hotel room turnover; hotel room turnover case; includes hotel room,0.000000,DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,MAYBE,MAYBE,entity_exact+entity_jaccard_lt_0.5
FBV2_0127,Hotel Room Turnover Desk,inspection note cannot carry the route by itself if room status board is blank. The desk leaves hotel room turnover case 8-15 in review until another record confirms it.,LIMITATION,LIMITATION,hotel room turnover case 8-15; inspection note; room status board,hotel room turnover case; room status board,0.250000,NEGATED,NEGATED,limits,limits,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0128,Hotel Room Turnover Desk,Match lost property bag to maintenance knock list before assigning hotel room turnover case 8-16. The queue owner signs the file after the two entries line up.,METHOD,METHOD,hotel room turnover case 8-16; lost property bag; maintenance knock list,assigning hotel room; assigning hotel room turnover; entries line up; hotel room turnover; hotel room turnover case; lost property bag; Match lost property; Match lost property bag,0.100000,ACTIVE,ACTIVE,requires,requires,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0129,Recycling Contamination Audit,"Map bin photo sample to driver observation card, then send recycling contamination audit case 9-01 to the same queue. The case remains visible until the owner confirms receipt.",METHOD,METHOD,bin photo sample; driver observation card; recycling contamination audit case 9-01,audit case 9-01; bin photo sample; case remains visible; case remains visible until; contamination audit case; contamination audit case 9-01; Map bin photo; Map bin photo sample,0.100000,ACTIVE,ACTIVE,requires,requires,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0130,Recycling Contamination Audit,"During the pilot, route tag matched the queue state more often than rejection sticker. The team used recycling contamination audit case 9-02 to confirm the pattern.",RESULT,RESULT,recycling contamination audit case 9-02; rejection sticker; route tag,audit case 9-02; contamination audit case; contamination audit case 9-02; pilot route tag; pilot route tag matched; queue state more; queue state more often; recycling contamination audit,0.000000,DESCRIPTIVE,DESCRIPTIVE,reports_usefulness,reports_usefulness,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0131,Recycling Contamination Audit,The closeout review placed sorting belt note in the files that needed fewer callbacks. load weight ticket and recycling contamination audit case 9-03 explained most of the remaining delays.,RESULT,RESULT,load weight ticket; recycling contamination audit case 9-03; sorting belt note,9-03 explained most; audit case 9-03; audit case 9-03 explained; callbacks load weight; callbacks load weight ticket; case 9-03 explained; case 9-03 explained most; closeout review placed,0.000000,DESCRIPTIVE,DESCRIPTIVE,supports_retrieval,supports_retrieval,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0132,Recycling Contamination Audit,"Before the coordinator touches the queue, driver observation card and education leaflet batch are checked against recycling contamination audit case 9-04. The detail marks the operational setting for the case.",BACKGROUND,BACKGROUND,driver observation card; education leaflet batch; recycling contamination audit case 9-04,against recycling contamination; against recycling contamination audit; audit case 9-04; checked against recycling; checked against recycling contamination; contamination audit case; contamination audit case 9-04; driver observation card,0.100000,DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,MAYBE,MAYBE,entity_exact+entity_jaccard_lt_0.5
FBV2_0133,Recycling Contamination Audit,"The office can hold out files containing rejection sticker, then compare them with cases built around transfer station bay. That review would test whether recycling contamination audit case 9-05 moves earlier.",NEXT_STEP,NEXT_STEP,recycling contamination audit case 9-05; rejection sticker; transfer station bay,9-05 moves earlier; around transfer station; around transfer station bay; audit case 9-05; audit case 9-05 moves; built around transfer; built around transfer station; can hold out,0.000000,ACTIVE,ACTIVE,proposes_next_test,proposes_next_test,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0134,Recycling Contamination Audit,A coordinator should treat load weight ticket with care when bin photo sample has no matching timestamp. recycling contamination audit case 9-06 remains open until the file catches up.,LIMITATION,LIMITATION,bin photo sample; load weight ticket; recycling contamination audit case 9-06,9-06 remains open; 9-06 remains open until; audit case 9-06; audit case 9-06 remains; bin photo sample; case 9-06 remains; case 9-06 remains open; contamination audit case,0.100000,LIMITED,LIMITED,warns_about,warns_about,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0135,Recycling Contamination Audit,education leaflet batch cannot carry the route by itself if route tag is blank. The desk leaves recycling contamination audit case 9-07 in review until another record confirms it.,LIMITATION,LIMITATION,education leaflet batch; recycling contamination audit case 9-07; route tag,another record confirms; audit case 9-07; batch cannot carry; contamination audit case; contamination audit case 9-07; desk leaves recycling; desk leaves recycling contamination; education leaflet batch,0.100000,NEGATED,NEGATED,limits,limits,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0136,Recycling Contamination Audit,"The phrase transfer station bay points to the record where sorting belt note and recycling contamination audit case 9-08 are stored together. Staff use it only for the routing object, not for the entire service.",DEFINE,DEFINE,recycling contamination audit case 9-08; sorting belt note; transfer station bay,audit case 9-08; contamination audit case; contamination audit case 9-08; phrase transfer station; phrase transfer station bay; recycling contamination audit; recycling contamination audit case; stored together Staff,0.000000,DESCRIPTIVE,DESCRIPTIVE,defines,defines,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0137,Recycling Contamination Audit,bin photo sample deserves priority only when driver observation card shows the same pressure. Otherwise recycling contamination audit case 9-09 may exaggerate the urgency of the case.,CLAIM,CLAIM,bin photo sample; driver observation card; recycling contamination audit case 9-09,9-09 may exaggerate; audit case 9-09; Otherwise recycling contamination; Otherwise recycling contamination audit; pressure Otherwise recycling; pressure Otherwise recycling contamination; same pressure Otherwise; same pressure Otherwise recycling,0.000000,ACTIVE,ACTIVE,asserts,asserts,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0138,Recycling Contamination Audit,rejection sticker is filed next to route tag whenever recycling contamination audit case 9-10 is active. That arrangement shows which parts of the work are already on the board.,BACKGROUND,BACKGROUND,recycling contamination audit case 9-10; rejection sticker; route tag,audit case 9-10; contamination audit case; contamination audit case 9-10; recycling contamination audit; recycling contamination audit case; route tag; route tag whenever; route tag whenever recycling,0.100000,DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,MAYBE,MAYBE,entity_exact+entity_jaccard_lt_0.5
FBV2_0139,Recycling Contamination Audit,"For this office, sorting belt note is the case-facing reference that holds load weight ticket and recycling contamination audit case 9-11. The label stays with the file until the desk closes it.",DEFINE,DEFINE,load weight ticket; recycling contamination audit case 9-11; sorting belt note,audit case 9-11; contamination audit case; contamination audit case 9-11; holds load weight; holds load weight ticket; load weight ticket; office sorting belt; office sorting belt note,0.100000,DESCRIPTIVE,DESCRIPTIVE,defines,defines,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0140,Recycling Contamination Audit,A routine case shows driver observation card on the morning list and education leaflet batch in the afternoon packet. recycling contamination audit case 9-12 then explains why the owner changed the lane.,EXAMPLE,EXAMPLE,driver observation card; education leaflet batch; recycling contamination audit case 9-12,afternoon packet recycling; afternoon packet recycling contamination; audit case 9-12; case shows driver; case shows driver observation; contamination audit case; contamination audit case 9-12; driver observation card,0.100000,DESCRIPTIVE,DESCRIPTIVE,gives_example,gives_example,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0141,Recycling Contamination Audit,A late-day entry has rejection sticker in the queue and transfer station bay on a separate sheet. The coordinator links both to recycling contamination audit case 9-13 before moving the case.,EXAMPLE,EXAMPLE,recycling contamination audit case 9-13; rejection sticker; transfer station bay,audit case; audit case 9-13; contamination audit case; contamination audit case 9-13; coordinator links both; recycling contamination audit; recycling contamination audit case; transfer station bay,0.100000,DESCRIPTIVE,DESCRIPTIVE,gives_example,gives_example,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0142,Recycling Contamination Audit,A second pass should track load weight ticket from intake to closure and record when bin photo sample appears. The team can then see whether recycling contamination audit case 9-14 predicts a route change.,NEXT_STEP,NEXT_STEP,bin photo sample; load weight ticket; recycling contamination audit case 9-14,audit case 9-14; audit case 9-14 predicts; bin photo sample; bin photo sample appears; case 9-14 predicts; contamination audit case; contamination audit case 9-14; load weight ticket,0.222222,ACTIVE,ACTIVE,proposes_next_test,proposes_next_test,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0144,Recycling Contamination Audit,Move transfer station bay only after sorting belt note is present and recycling contamination audit case 9-16 has a staff owner. The desk keeps unmatched files in the open column.,METHOD,METHOD,recycling contamination audit case 9-16; sorting belt note; transfer station bay,after sorting belt; after sorting belt note; audit case 9-16; bay only after; bay only after sorting; contamination audit case; Move transfer station; Move transfer station bay,0.000000,ACTIVE,ACTIVE,requires,requires,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0145,Community Sports Fixture Desk,A desk sample showed pitch booking sheet reducing search time when weather closure notice was also attached. community sports fixture case 10-01 was the field most often opened during review.,RESULT,RESULT,community sports fixture case 10-01; pitch booking sheet; weather closure notice,also attached community; also attached community sports; attached community sports; attached community sports fixture; booking sheet reducing; booking sheet reducing search; case 10-01 was; closure notice was,0.000000,DESCRIPTIVE,DESCRIPTIVE,supports_retrieval,supports_retrieval,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0146,Community Sports Fixture Desk,referee availability grid sits beside kit clash record at the opening desk while community sports fixture case 10-02 waits for review. Staff read the packet to understand the day before any routing choice moves.,BACKGROUND,BACKGROUND,community sports fixture case 10-02; kit clash record; referee availability grid,any routing choice; any routing choice moves; availability grid sits; availability grid sits beside; beside kit clash; beside kit clash record; case 10-02 waits; review Staff read,0.000000,DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,MAYBE,MAYBE,entity_exact+entity_jaccard_lt_0.5
FBV2_0147,Community Sports Fixture Desk,club travel note is the table entry that carries score submission form and community sports fixture case 10-03 together. The coordinator treats the entry as one unit during handoff.,DEFINE,DEFINE,club travel note; community sports fixture case 10-03; score submission form,carries score submission; carries score submission form; case 10-03 together; club travel note; community sports fixture; community sports fixture case; fixture case 10-03; fixture case 10-03 together,0.100000,DESCRIPTIVE,DESCRIPTIVE,defines,defines,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0148,Community Sports Fixture Desk,The desk can sample twenty files where weather closure notice and floodlight slot disagree. Reviewers would inspect whether community sports fixture case 10-04 helps choose the final lane.,NEXT_STEP,NEXT_STEP,community sports fixture case 10-04; floodlight slot; weather closure notice,10-04 helps choose; disagree Reviewers would; disagree Reviewers would inspect; floodlight slot disagree Reviewers; Reviewers would inspect; Reviewers would inspect whether; slot disagree Reviewers; slot disagree Reviewers would,0.000000,ACTIVE,ACTIVE,proposes_next_test,proposes_next_test,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0149,Community Sports Fixture Desk,A later audit should separate cases with kit clash record from cases with only appeal email. The comparison would show whether community sports fixture case 10-05 adds routing value.,NEXT_STEP,NEXT_STEP,appeal email; community sports fixture case 10-05; kit clash record,10-05 adds routing; 10-05 adds routing value; adds routing value; case 10-05 adds; case 10-05 adds routing; cases; community sports fixture; community sports fixture case,0.000000,ACTIVE,ACTIVE,proposes_next_test,proposes_next_test,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0150,Community Sports Fixture Desk,score submission form deserves priority only when pitch booking sheet shows the same pressure. Otherwise community sports fixture case 10-06 may exaggerate the urgency of the case.,CLAIM,CLAIM,community sports fixture case 10-06; pitch booking sheet; score submission form,10-06 may exaggerate; booking sheet shows; Otherwise community sports; Otherwise community sports fixture; pressure Otherwise community; pressure Otherwise community sports; same pressure Otherwise; same pressure Otherwise community,0.000000,ACTIVE,ACTIVE,asserts,asserts,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0151,Community Sports Fixture Desk,"During the pilot, floodlight slot matched the queue state more often than referee availability grid. The team used community sports fixture case 10-07 to confirm the pattern.",RESULT,RESULT,community sports fixture case 10-07; floodlight slot; referee availability grid,community sports fixture; community sports fixture case; fixture case 10-07; floodlight slot matched; pilot floodlight slot; pilot floodlight slot matched; queue state more; queue state more often,0.000000,DESCRIPTIVE,DESCRIPTIVE,supports_retrieval,supports_retrieval,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0152,Community Sports Fixture Desk,"For this office, appeal email is the case-facing reference that holds club travel note and community sports fixture case 10-08. The label stays with the file until the desk closes it.",DEFINE,DEFINE,appeal email; club travel note; community sports fixture case 10-08,club travel note; community sports fixture; community sports fixture case; fixture case 10-08; holds club travel; holds club travel note; office appeal email; sports fixture case,0.100000,DESCRIPTIVE,DESCRIPTIVE,defines,defines,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0153,Community Sports Fixture Desk,community sports fixture case 10-09 arrives with pitch booking sheet attached and weather closure notice still unsigned. The desk keeps both items visible so the surrounding situation is clear.,BACKGROUND,BACKGROUND,community sports fixture case 10-09; pitch booking sheet; weather closure notice,pitch booking sheet; sports fixture; weather closure notice,0.500000,DESCRIPTIVE,DESCRIPTIVE,sets_context,sets_context,NO,NO,entity_exact
FBV2_0154,Community Sports Fixture Desk,Match referee availability grid to kit clash record before assigning community sports fixture case 10-10. The queue owner signs the file after the two entries line up.,METHOD,METHOD,community sports fixture case 10-10; kit clash record; referee availability grid,assigning community sports; assigning community sports fixture; community sports fixture; community sports fixture case; entries line up; fixture case 10-10; Match referee availability; Match referee availability grid,0.000000,ACTIVE,ACTIVE,requires,requires,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0155,Community Sports Fixture Desk,"Read club travel note, verify score submission form, and route community sports fixture case 10-11 through the lane already assigned to that case. Any mismatch stays in review.",METHOD,METHOD,club travel note; community sports fixture case 10-11; score submission form,route community sports fixture case; score submission form,0.250000,ACTIVE,ACTIVE,maps_to,maps_to,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0156,Community Sports Fixture Desk,A sample handoff begins with weather closure notice in place and floodlight slot missing from the packet. community sports fixture case 10-12 gives the reviewer the reason for keeping the file open.,EXAMPLE,EXAMPLE,community sports fixture case 10-12; floodlight slot; weather closure notice,case 10-12 gives; community sports fixture; community sports fixture case; fixture case 10-12; fixture case 10-12 gives; floodlight slot missing; packet community sports; packet community sports fixture,0.000000,DESCRIPTIVE,DESCRIPTIVE,gives_example,gives_example,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0157,Community Sports Fixture Desk,"kit clash record can lag behind the desk conversation, so appeal email may show a fresher view of community sports fixture case 10-13. The coordinator cannot close the file from that record alone.",LIMITATION,LIMITATION,appeal email; community sports fixture case 10-13; kit clash record,appeal email may; appeal email may show; can lag behind; clash record can; clash record can lag; community sports fixture; community sports fixture case; coordinator cannot close,0.000000,NEGATED,NEGATED,limits,limits,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0158,Community Sports Fixture Desk,"One closed case includes score submission form and pitch booking sheet, but the desk later reopens it after reading community sports fixture case 10-14. The file shows how a small detail changes the lane.",EXAMPLE,EXAMPLE,community sports fixture case 10-14; pitch booking sheet; score submission form,after reading community; after reading community sports; booking sheet but; case includes score; case includes score submission; closed case includes; One closed case; One closed case includes,0.000000,DESCRIPTIVE,DESCRIPTIVE,gives_example,gives_example,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0159,Community Sports Fixture Desk,floodlight slot loses value when referee availability grid is copied from an older shift. The case tied to community sports fixture case 10-15 needs review before it moves.,LIMITATION,LIMITATION,community sports fixture case 10-15; floodlight slot; referee availability grid,community sports fixture case; referee availability grid,0.250000,NEGATED,NEGATED,limits,limits,YES,YES,entity_exact+entity_jaccard_lt_0.5
FBV2_0160,Community Sports Fixture Desk,Pairing appeal email with club travel note gives the coordinator a sturdier basis for judging community sports fixture case 10-16. A case routed from only one of those records is easier to misplace.,CLAIM,CLAIM,appeal email; club travel note; community sports fixture case 10-16,case 10-16; club travel note; pairing appeal email,0.200000,NEGATED,NEGATED,asserts,asserts,YES,YES,entity_exact+entity_jaccard_lt_0.5
