split,segment_id,dataset_family,boundary_pair,title,text,gold_role,contrast_role,gold_entities,gold_operative_status,gold_relation,gold_answer_relevant,difficulty,notes
expanded_train_v2,EXPAND_S0226,boundary_pair,BACKGROUND vs RESULT,expanded_boundary_0226.md,The mismatch review shows evaluation improved after adding labels while route extraction remained unstable.,RESULT,BACKGROUND,evaluation; route extraction,DESCRIPTIVE,reports_usefulness,YES,HARD,Intended as RESULT rather than BACKGROUND for the BACKGROUND vs RESULT boundary.
expanded_train_v2,EXPAND_S0227,boundary_pair,BACKGROUND vs RESULT,expanded_boundary_0227.md,The benchmark output reports that human review was selected more consistently than evaluation.,RESULT,BACKGROUND,human review; evaluation,DESCRIPTIVE,reports_usefulness,YES,EASY,Intended as RESULT rather than BACKGROUND for the BACKGROUND vs RESULT boundary.
expanded_train_v2,EXPAND_S0230,boundary_pair,BACKGROUND vs RESULT,expanded_boundary_0230.md,The benchmark output reports that incident response was selected more consistently than risk management.,RESULT,BACKGROUND,incident response; risk management; evaluation,DESCRIPTIVE,reports_usefulness,YES,HARD,Intended as RESULT rather than BACKGROUND for the BACKGROUND vs RESULT boundary.
expanded_train_v2,EXPAND_S0231,boundary_pair,BACKGROUND vs RESULT,expanded_boundary_0231.md,The evaluation run recovered agent memory but missed gold labels in several hard boundary rows.,RESULT,BACKGROUND,agent memory; gold labels; evaluation,DESCRIPTIVE,reports_usefulness,YES,HARD,Intended as RESULT rather than BACKGROUND for the BACKGROUND vs RESULT boundary.
expanded_train_v2,EXPAND_S0232,boundary_pair,BACKGROUND vs RESULT,expanded_boundary_0232.md,The mismatch review shows audit trail improved after adding labels while LLM application security remained unstable.,RESULT,BACKGROUND,audit trail; LLM application security; evaluation,DESCRIPTIVE,reports_usefulness,YES,EASY,Intended as RESULT rather than BACKGROUND for the BACKGROUND vs RESULT boundary.
expanded_train_v2,EXPAND_S0233,boundary_pair,BACKGROUND vs RESULT,expanded_boundary_0233.md,The benchmark output reports that answer support was selected more consistently than privacy.,RESULT,BACKGROUND,answer support; privacy; evaluation,DESCRIPTIVE,reports_usefulness,YES,MEDIUM,Intended as RESULT rather than BACKGROUND for the BACKGROUND vs RESULT boundary.
expanded_train_v2,EXPAND_S0235,boundary_pair,BACKGROUND vs RESULT,expanded_boundary_0235.md,The mismatch review shows controls improved after adding labels while route extraction remained unstable.,RESULT,BACKGROUND,controls; route extraction; evaluation,DESCRIPTIVE,reports_usefulness,YES,HARD,Intended as RESULT rather than BACKGROUND for the BACKGROUND vs RESULT boundary.
expanded_train_v2,EXPAND_S0236,boundary_pair,BACKGROUND vs RESULT,expanded_boundary_0236.md,The benchmark output reports that risk management was selected more consistently than human review.,RESULT,BACKGROUND,risk management; human review; evaluation,DESCRIPTIVE,reports_usefulness,YES,HARD,Intended as RESULT rather than BACKGROUND for the BACKGROUND vs RESULT boundary.
expanded_train_v2,EXPAND_S0237,boundary_pair,BACKGROUND vs RESULT,expanded_boundary_0237.md,The evaluation run recovered source context but missed incident response in several hard boundary rows.,RESULT,BACKGROUND,source context; incident response; evaluation,DESCRIPTIVE,reports_usefulness,YES,EASY,Intended as RESULT rather than BACKGROUND for the BACKGROUND vs RESULT boundary.
expanded_train_v2,EXPAND_S0238,boundary_pair,BACKGROUND vs RESULT,expanded_boundary_0238.md,The mismatch review shows mismatch review improved after adding labels while answer support remained unstable.,RESULT,BACKGROUND,mismatch review; answer support; evaluation,DESCRIPTIVE,reports_usefulness,YES,MEDIUM,Intended as RESULT rather than BACKGROUND for the BACKGROUND vs RESULT boundary.
expanded_train_v2,EXPAND_S0241,boundary_pair,BACKGROUND vs RESULT,expanded_boundary_0241.md,The mismatch review shows secure AI development improved after adding labels while LLM application security remained unstable.,RESULT,BACKGROUND,secure AI development; LLM application security; evaluation,DESCRIPTIVE,reports_usefulness,YES,HARD,Intended as RESULT rather than BACKGROUND for the BACKGROUND vs RESULT boundary.
expanded_train_v2,EXPAND_S0242,boundary_pair,BACKGROUND vs RESULT,expanded_boundary_0242.md,The benchmark output reports that LLM application security was selected more consistently than privacy.,RESULT,BACKGROUND,LLM application security; privacy; evaluation,DESCRIPTIVE,reports_usefulness,YES,EASY,Intended as RESULT rather than BACKGROUND for the BACKGROUND vs RESULT boundary.
expanded_train_v2,EXPAND_S0243,boundary_pair,BACKGROUND vs RESULT,expanded_boundary_0243.md,The evaluation run recovered AI safety evaluation but missed retrieval trace in several hard boundary rows.,RESULT,BACKGROUND,AI safety evaluation; retrieval trace; evaluation,DESCRIPTIVE,reports_usefulness,YES,MEDIUM,Intended as RESULT rather than BACKGROUND for the BACKGROUND vs RESULT boundary.
expanded_train_v2,EXPAND_S0244,boundary_pair,BACKGROUND vs RESULT,expanded_boundary_0244.md,The mismatch review shows model release governance improved after adding labels while route extraction remained unstable.,RESULT,BACKGROUND,model release governance; route extraction; evaluation,DESCRIPTIVE,reports_usefulness,YES,MEDIUM,Intended as RESULT rather than BACKGROUND for the BACKGROUND vs RESULT boundary.
expanded_train_v2,EXPAND_S0245,boundary_pair,BACKGROUND vs RESULT,expanded_boundary_0245.md,The benchmark output reports that privacy was selected more consistently than human review.,RESULT,BACKGROUND,privacy; human review; evaluation,DESCRIPTIVE,reports_usefulness,YES,HARD,Intended as RESULT rather than BACKGROUND for the BACKGROUND vs RESULT boundary.
expanded_train_v2,EXPAND_S0247,boundary_pair,BACKGROUND vs RESULT,expanded_boundary_0247.md,The mismatch review shows permission boundary improved after adding labels while answer support remained unstable.,RESULT,BACKGROUND,permission boundary; answer support; evaluation,DESCRIPTIVE,reports_usefulness,YES,EASY,Intended as RESULT rather than BACKGROUND for the BACKGROUND vs RESULT boundary.
expanded_train_v2,EXPAND_S0249,boundary_pair,BACKGROUND vs RESULT,expanded_boundary_0249.md,The evaluation run recovered route provenance but missed gold labels in several hard boundary rows.,RESULT,BACKGROUND,route provenance; gold labels; evaluation,DESCRIPTIVE,reports_usefulness,YES,MEDIUM,Intended as RESULT rather than BACKGROUND for the BACKGROUND vs RESULT boundary.
expanded_train_v2,EXPAND_S0250,boundary_pair,BACKGROUND vs RESULT,expanded_boundary_0250.md,The mismatch review shows RouteMap improved after adding labels while LLM application security remained unstable.,RESULT,BACKGROUND,RouteMap; LLM application security; evaluation,DESCRIPTIVE,reports_usefulness,YES,HARD,Intended as RESULT rather than BACKGROUND for the BACKGROUND vs RESULT boundary.
expanded_train_v2,EXPAND_S0251,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0251.md,"RouteMap processing links route extraction to privacy, validates the label, and preserves the reviewer note.",METHOD,EXAMPLE,route extraction; privacy; controls,ACTIVE,recommends,YES,HARD,Intended as METHOD rather than EXAMPLE for the METHOD vs EXAMPLE boundary.
expanded_train_v2,EXPAND_S0252,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0252.md,"The reviewer logs benchmark, checks retrieval trace, and stores the route decision before publishing the answer.",METHOD,EXAMPLE,benchmark; retrieval trace; controls,ACTIVE,recommends,YES,EASY,Intended as METHOD rather than EXAMPLE for the METHOD vs EXAMPLE boundary.
expanded_train_v2,EXPAND_S0255,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0255.md,"The reviewer logs evidence selection, checks incident response, and stores the route decision before publishing the answer.",METHOD,EXAMPLE,evidence selection; incident response; controls,ACTIVE,recommends,YES,HARD,Intended as METHOD rather than EXAMPLE for the METHOD vs EXAMPLE boundary.
expanded_train_v2,EXPAND_S0256,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0256.md,The workflow compares tool-use security against answer support and records the selected evidence in the audit trail.,METHOD,EXAMPLE,tool-use security; answer support; controls,ACTIVE,recommends,YES,HARD,Intended as METHOD rather than EXAMPLE for the METHOD vs EXAMPLE boundary.
expanded_train_v2,EXPAND_S0257,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0257.md,"RouteMap processing links incident response to risk management, validates the label, and preserves the reviewer note.",METHOD,EXAMPLE,incident response; risk management; controls,ACTIVE,recommends,YES,EASY,Intended as METHOD rather than EXAMPLE for the METHOD vs EXAMPLE boundary.
expanded_train_v2,EXPAND_S0258,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0258.md,"The reviewer logs agent memory, checks gold labels, and stores the route decision before publishing the answer.",METHOD,EXAMPLE,agent memory; gold labels; controls,ACTIVE,recommends,YES,MEDIUM,Intended as METHOD rather than EXAMPLE for the METHOD vs EXAMPLE boundary.
expanded_train_v2,EXPAND_S0260,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0260.md,"RouteMap processing links answer support to privacy, validates the label, and preserves the reviewer note.",METHOD,EXAMPLE,answer support; privacy; controls,ACTIVE,recommends,YES,HARD,Intended as METHOD rather than EXAMPLE for the METHOD vs EXAMPLE boundary.
expanded_train_v2,EXPAND_S0261,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0261.md,"The reviewer logs policy context, checks retrieval trace, and stores the route decision before publishing the answer.",METHOD,EXAMPLE,policy context; retrieval trace; controls,ACTIVE,recommends,YES,HARD,Intended as METHOD rather than EXAMPLE for the METHOD vs EXAMPLE boundary.
expanded_train_v2,EXPAND_S0262,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0262.md,The workflow compares controls against route extraction and records the selected evidence in the audit trail.,METHOD,EXAMPLE,controls; route extraction,ACTIVE,recommends,YES,EASY,Intended as METHOD rather than EXAMPLE for the METHOD vs EXAMPLE boundary.
expanded_train_v2,EXPAND_S0263,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0263.md,"RouteMap processing links risk management to human review, validates the label, and preserves the reviewer note.",METHOD,EXAMPLE,risk management; human review; controls,ACTIVE,recommends,YES,MEDIUM,Intended as METHOD rather than EXAMPLE for the METHOD vs EXAMPLE boundary.
expanded_train_v2,EXPAND_S0266,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0266.md,"RouteMap processing links gold labels to risk management, validates the label, and preserves the reviewer note.",METHOD,EXAMPLE,gold labels; risk management; controls,ACTIVE,recommends,YES,HARD,Intended as METHOD rather than EXAMPLE for the METHOD vs EXAMPLE boundary.
expanded_train_v2,EXPAND_S0267,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0267.md,"The reviewer logs RouteMap segment, checks gold labels, and stores the route decision before publishing the answer.",METHOD,EXAMPLE,RouteMap segment; gold labels; controls,ACTIVE,recommends,YES,EASY,Intended as METHOD rather than EXAMPLE for the METHOD vs EXAMPLE boundary.
expanded_train_v2,EXPAND_S0268,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0268.md,The workflow compares secure AI development against LLM application security and records the selected evidence in the audit trail.,METHOD,EXAMPLE,secure AI development; LLM application security; controls,ACTIVE,recommends,YES,MEDIUM,Intended as METHOD rather than EXAMPLE for the METHOD vs EXAMPLE boundary.
expanded_train_v2,EXPAND_S0269,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0269.md,"RouteMap processing links LLM application security to privacy, validates the label, and preserves the reviewer note.",METHOD,EXAMPLE,LLM application security; privacy; controls,ACTIVE,recommends,YES,MEDIUM,Intended as METHOD rather than EXAMPLE for the METHOD vs EXAMPLE boundary.
expanded_train_v2,EXPAND_S0270,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0270.md,"The reviewer logs AI safety evaluation, checks retrieval trace, and stores the route decision before publishing the answer.",METHOD,EXAMPLE,AI safety evaluation; retrieval trace; controls,ACTIVE,recommends,YES,HARD,Intended as METHOD rather than EXAMPLE for the METHOD vs EXAMPLE boundary.
expanded_train_v2,EXPAND_S0272,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0272.md,"RouteMap processing links privacy to human review, validates the label, and preserves the reviewer note.",METHOD,EXAMPLE,privacy; human review; controls,ACTIVE,recommends,YES,EASY,Intended as METHOD rather than EXAMPLE for the METHOD vs EXAMPLE boundary.
expanded_train_v2,EXPAND_S0274,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0274.md,The workflow compares permission boundary against answer support and records the selected evidence in the audit trail.,METHOD,EXAMPLE,permission boundary; answer support; controls,ACTIVE,recommends,YES,MEDIUM,Intended as METHOD rather than EXAMPLE for the METHOD vs EXAMPLE boundary.
expanded_train_v2,EXPAND_S0275,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0275.md,"RouteMap processing links retrieval trace to risk management, validates the label, and preserves the reviewer note.",METHOD,EXAMPLE,retrieval trace; risk management; controls,ACTIVE,recommends,YES,HARD,Intended as METHOD rather than EXAMPLE for the METHOD vs EXAMPLE boundary.
expanded_train_v2,EXPAND_S0276,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0276.md,"In one release review, a reviewer accepted route provenance but sent gold labels back for a second check.",EXAMPLE,METHOD,route provenance; gold labels,DESCRIPTIVE,gives_example,YES,HARD,Intended as EXAMPLE rather than METHOD for the METHOD vs EXAMPLE boundary.
expanded_train_v2,EXPAND_S0277,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0277.md,A tenant report shows RouteMap in the retrieved path while LLM application security appears only in the notes.,EXAMPLE,METHOD,RouteMap; LLM application security,DESCRIPTIVE,gives_example,YES,EASY,Intended as EXAMPLE rather than METHOD for the METHOD vs EXAMPLE boundary.
expanded_train_v2,EXPAND_S0280,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0280.md,A tenant report shows evaluation in the retrieved path while route extraction appears only in the notes.,EXAMPLE,METHOD,evaluation; route extraction,DESCRIPTIVE,gives_example,YES,HARD,Intended as EXAMPLE rather than METHOD for the METHOD vs EXAMPLE boundary.
expanded_train_v2,EXPAND_S0281,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0281.md,"During an incident drill, the audit trail links human review to one passage and RouteMap to another.",EXAMPLE,METHOD,human review,DESCRIPTIVE,gives_example,YES,HARD,Intended as EXAMPLE rather than METHOD for the METHOD vs EXAMPLE boundary.
expanded_train_v2,EXPAND_S0282,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0282.md,"In one release review, a reviewer accepted evidence selection but sent incident response back for a second check.",EXAMPLE,METHOD,evidence selection; incident response,DESCRIPTIVE,gives_example,YES,EASY,Intended as EXAMPLE rather than METHOD for the METHOD vs EXAMPLE boundary.
expanded_train_v2,EXPAND_S0283,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0283.md,A tenant report shows tool-use security in the retrieved path while answer support appears only in the notes.,EXAMPLE,METHOD,tool-use security; answer support,DESCRIPTIVE,gives_example,YES,MEDIUM,Intended as EXAMPLE rather than METHOD for the METHOD vs EXAMPLE boundary.
expanded_train_v2,EXPAND_S0285,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0285.md,"In one release review, a reviewer accepted agent memory but sent gold labels back for a second check.",EXAMPLE,METHOD,agent memory; gold labels,DESCRIPTIVE,gives_example,YES,HARD,Intended as EXAMPLE rather than METHOD for the METHOD vs EXAMPLE boundary.
expanded_train_v2,EXPAND_S0286,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0286.md,A tenant report shows audit trail in the retrieved path while LLM application security appears only in the notes.,EXAMPLE,METHOD,audit trail; LLM application security,DESCRIPTIVE,gives_example,YES,HARD,Intended as EXAMPLE rather than METHOD for the METHOD vs EXAMPLE boundary.
expanded_train_v2,EXPAND_S0287,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0287.md,"During an incident drill, the audit trail links answer support to one passage and privacy to another.",EXAMPLE,METHOD,answer support; privacy,DESCRIPTIVE,gives_example,YES,EASY,Intended as EXAMPLE rather than METHOD for the METHOD vs EXAMPLE boundary.
expanded_train_v2,EXPAND_S0288,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0288.md,"In one release review, a reviewer accepted policy context but sent retrieval trace back for a second check.",EXAMPLE,METHOD,policy context; retrieval trace,DESCRIPTIVE,gives_example,YES,MEDIUM,Intended as EXAMPLE rather than METHOD for the METHOD vs EXAMPLE boundary.
expanded_train_v2,EXPAND_S0291,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0291.md,"In one release review, a reviewer accepted source context but sent incident response back for a second check.",EXAMPLE,METHOD,source context; incident response,DESCRIPTIVE,gives_example,YES,HARD,Intended as EXAMPLE rather than METHOD for the METHOD vs EXAMPLE boundary.
expanded_train_v2,EXPAND_S0292,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0292.md,A tenant report shows mismatch review in the retrieved path while answer support appears only in the notes.,EXAMPLE,METHOD,mismatch review; answer support,DESCRIPTIVE,gives_example,YES,EASY,Intended as EXAMPLE rather than METHOD for the METHOD vs EXAMPLE boundary.
expanded_train_v2,EXPAND_S0293,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0293.md,"During an incident drill, the audit trail links gold labels to one passage and risk management to another.",EXAMPLE,METHOD,gold labels; risk management,DESCRIPTIVE,gives_example,YES,MEDIUM,Intended as EXAMPLE rather than METHOD for the METHOD vs EXAMPLE boundary.
expanded_train_v2,EXPAND_S0294,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0294.md,"In one release review, a reviewer accepted RouteMap segment but sent gold labels back for a second check.",EXAMPLE,METHOD,RouteMap segment; gold labels,DESCRIPTIVE,gives_example,YES,MEDIUM,Intended as EXAMPLE rather than METHOD for the METHOD vs EXAMPLE boundary.
expanded_train_v2,EXPAND_S0295,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0295.md,A tenant report shows secure AI development in the retrieved path while LLM application security appears only in the notes.,EXAMPLE,METHOD,secure AI development; LLM application security,DESCRIPTIVE,gives_example,YES,HARD,Intended as EXAMPLE rather than METHOD for the METHOD vs EXAMPLE boundary.
expanded_train_v2,EXPAND_S0297,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0297.md,"In one release review, a reviewer accepted AI safety evaluation but sent retrieval trace back for a second check.",EXAMPLE,METHOD,AI safety evaluation; retrieval trace,DESCRIPTIVE,gives_example,YES,EASY,Intended as EXAMPLE rather than METHOD for the METHOD vs EXAMPLE boundary.
expanded_train_v2,EXPAND_S0299,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0299.md,"During an incident drill, the audit trail links privacy to one passage and human review to another.",EXAMPLE,METHOD,privacy; human review,DESCRIPTIVE,gives_example,YES,MEDIUM,Intended as EXAMPLE rather than METHOD for the METHOD vs EXAMPLE boundary.
expanded_train_v2,EXPAND_S0300,boundary_pair,METHOD vs EXAMPLE,expanded_boundary_0300.md,"In one release review, a reviewer accepted consent boundary but sent incident response back for a second check.",EXAMPLE,METHOD,consent boundary; incident response,DESCRIPTIVE,gives_example,YES,HARD,Intended as EXAMPLE rather than METHOD for the METHOD vs EXAMPLE boundary.
expanded_train_v2,EXPAND_S0301,boundary_pair,RESULT vs METHOD,expanded_boundary_0301.md,The mismatch review shows permission boundary improved after adding labels while answer support remained unstable.,RESULT,METHOD,permission boundary; answer support; evaluation,DESCRIPTIVE,reports_usefulness,YES,HARD,Intended as RESULT rather than METHOD for the RESULT vs METHOD boundary.
expanded_train_v2,EXPAND_S0302,boundary_pair,RESULT vs METHOD,expanded_boundary_0302.md,The benchmark output reports that retrieval trace was selected more consistently than risk management.,RESULT,METHOD,retrieval trace; risk management; evaluation,DESCRIPTIVE,reports_usefulness,YES,EASY,Intended as RESULT rather than METHOD for the RESULT vs METHOD boundary.
expanded_train_v2,EXPAND_S0305,boundary_pair,RESULT vs METHOD,expanded_boundary_0305.md,The benchmark output reports that route extraction was selected more consistently than privacy.,RESULT,METHOD,route extraction; privacy; evaluation,DESCRIPTIVE,reports_usefulness,YES,HARD,Intended as RESULT rather than METHOD for the RESULT vs METHOD boundary.
expanded_train_v2,EXPAND_S0306,boundary_pair,RESULT vs METHOD,expanded_boundary_0306.md,The evaluation run recovered benchmark but missed retrieval trace in several hard boundary rows.,RESULT,METHOD,benchmark; retrieval trace; evaluation,DESCRIPTIVE,reports_usefulness,YES,HARD,Intended as RESULT rather than METHOD for the RESULT vs METHOD boundary.
expanded_train_v2,EXPAND_S0307,boundary_pair,RESULT vs METHOD,expanded_boundary_0307.md,The mismatch review shows evaluation improved after adding labels while route extraction remained unstable.,RESULT,METHOD,evaluation; route extraction,DESCRIPTIVE,reports_usefulness,YES,EASY,Intended as RESULT rather than METHOD for the RESULT vs METHOD boundary.
expanded_train_v2,EXPAND_S0308,boundary_pair,RESULT vs METHOD,expanded_boundary_0308.md,The benchmark output reports that human review was selected more consistently than evaluation.,RESULT,METHOD,human review; evaluation,DESCRIPTIVE,reports_usefulness,YES,MEDIUM,Intended as RESULT rather than METHOD for the RESULT vs METHOD boundary.
expanded_train_v2,EXPAND_S0310,boundary_pair,RESULT vs METHOD,expanded_boundary_0310.md,The mismatch review shows tool-use security improved after adding labels while answer support remained unstable.,RESULT,METHOD,tool-use security; answer support; evaluation,DESCRIPTIVE,reports_usefulness,YES,HARD,Intended as RESULT rather than METHOD for the RESULT vs METHOD boundary.
expanded_train_v2,EXPAND_S0311,boundary_pair,RESULT vs METHOD,expanded_boundary_0311.md,The benchmark output reports that incident response was selected more consistently than risk management.,RESULT,METHOD,incident response; risk management; evaluation,DESCRIPTIVE,reports_usefulness,YES,HARD,Intended as RESULT rather than METHOD for the RESULT vs METHOD boundary.
expanded_train_v2,EXPAND_S0312,boundary_pair,RESULT vs METHOD,expanded_boundary_0312.md,The evaluation run recovered agent memory but missed gold labels in several hard boundary rows.,RESULT,METHOD,agent memory; gold labels; evaluation,DESCRIPTIVE,reports_usefulness,YES,EASY,Intended as RESULT rather than METHOD for the RESULT vs METHOD boundary.
expanded_train_v2,EXPAND_S0313,boundary_pair,RESULT vs METHOD,expanded_boundary_0313.md,The mismatch review shows audit trail improved after adding labels while LLM application security remained unstable.,RESULT,METHOD,audit trail; LLM application security; evaluation,DESCRIPTIVE,reports_usefulness,YES,MEDIUM,Intended as RESULT rather than METHOD for the RESULT vs METHOD boundary.
expanded_train_v2,EXPAND_S0316,boundary_pair,RESULT vs METHOD,expanded_boundary_0316.md,The mismatch review shows controls improved after adding labels while route extraction remained unstable.,RESULT,METHOD,controls; route extraction; evaluation,DESCRIPTIVE,reports_usefulness,YES,HARD,Intended as RESULT rather than METHOD for the RESULT vs METHOD boundary.
expanded_train_v2,EXPAND_S0317,boundary_pair,RESULT vs METHOD,expanded_boundary_0317.md,The benchmark output reports that risk management was selected more consistently than human review.,RESULT,METHOD,risk management; human review; evaluation,DESCRIPTIVE,reports_usefulness,YES,EASY,Intended as RESULT rather than METHOD for the RESULT vs METHOD boundary.
expanded_train_v2,EXPAND_S0318,boundary_pair,RESULT vs METHOD,expanded_boundary_0318.md,The evaluation run recovered source context but missed incident response in several hard boundary rows.,RESULT,METHOD,source context; incident response; evaluation,DESCRIPTIVE,reports_usefulness,YES,MEDIUM,Intended as RESULT rather than METHOD for the RESULT vs METHOD boundary.
expanded_train_v2,EXPAND_S0319,boundary_pair,RESULT vs METHOD,expanded_boundary_0319.md,The mismatch review shows mismatch review improved after adding labels while answer support remained unstable.,RESULT,METHOD,mismatch review; answer support; evaluation,DESCRIPTIVE,reports_usefulness,YES,MEDIUM,Intended as RESULT rather than METHOD for the RESULT vs METHOD boundary.
expanded_train_v2,EXPAND_S0320,boundary_pair,RESULT vs METHOD,expanded_boundary_0320.md,The benchmark output reports that gold labels was selected more consistently than risk management.,RESULT,METHOD,gold labels; risk management; evaluation,DESCRIPTIVE,reports_usefulness,YES,HARD,Intended as RESULT rather than METHOD for the RESULT vs METHOD boundary.
expanded_train_v2,EXPAND_S0322,boundary_pair,RESULT vs METHOD,expanded_boundary_0322.md,The mismatch review shows secure AI development improved after adding labels while LLM application security remained unstable.,RESULT,METHOD,secure AI development; LLM application security; evaluation,DESCRIPTIVE,reports_usefulness,YES,EASY,Intended as RESULT rather than METHOD for the RESULT vs METHOD boundary.
expanded_train_v2,EXPAND_S0324,boundary_pair,RESULT vs METHOD,expanded_boundary_0324.md,The evaluation run recovered AI safety evaluation but missed retrieval trace in several hard boundary rows.,RESULT,METHOD,AI safety evaluation; retrieval trace; evaluation,DESCRIPTIVE,reports_usefulness,YES,MEDIUM,Intended as RESULT rather than METHOD for the RESULT vs METHOD boundary.
expanded_train_v2,EXPAND_S0325,boundary_pair,RESULT vs METHOD,expanded_boundary_0325.md,The mismatch review shows model release governance improved after adding labels while route extraction remained unstable.,RESULT,METHOD,model release governance; route extraction; evaluation,DESCRIPTIVE,reports_usefulness,YES,HARD,Intended as RESULT rather than METHOD for the RESULT vs METHOD boundary.
expanded_train_v2,EXPAND_S0326,boundary_pair,RESULT vs METHOD,expanded_boundary_0326.md,"RouteMap processing links privacy to human review, validates the label, and preserves the reviewer note.",METHOD,RESULT,privacy; human review; controls,ACTIVE,recommends,YES,HARD,Intended as METHOD rather than RESULT for the RESULT vs METHOD boundary.
expanded_train_v2,EXPAND_S0327,boundary_pair,RESULT vs METHOD,expanded_boundary_0327.md,"The reviewer logs consent boundary, checks incident response, and stores the route decision before publishing the answer.",METHOD,RESULT,consent boundary; incident response; controls,ACTIVE,recommends,YES,EASY,Intended as METHOD rather than RESULT for the RESULT vs METHOD boundary.
expanded_train_v2,EXPAND_S0330,boundary_pair,RESULT vs METHOD,expanded_boundary_0330.md,"The reviewer logs route provenance, checks gold labels, and stores the route decision before publishing the answer.",METHOD,RESULT,route provenance; gold labels; controls,ACTIVE,recommends,YES,HARD,Intended as METHOD rather than RESULT for the RESULT vs METHOD boundary.
expanded_train_v2,EXPAND_S0331,boundary_pair,RESULT vs METHOD,expanded_boundary_0331.md,The workflow compares RouteMap against LLM application security and records the selected evidence in the audit trail.,METHOD,RESULT,RouteMap; LLM application security; controls,ACTIVE,recommends,YES,HARD,Intended as METHOD rather than RESULT for the RESULT vs METHOD boundary.
expanded_train_v2,EXPAND_S0332,boundary_pair,RESULT vs METHOD,expanded_boundary_0332.md,"RouteMap processing links route extraction to privacy, validates the label, and preserves the reviewer note.",METHOD,RESULT,route extraction; privacy; controls,ACTIVE,recommends,YES,EASY,Intended as METHOD rather than RESULT for the RESULT vs METHOD boundary.
expanded_train_v2,EXPAND_S0333,boundary_pair,RESULT vs METHOD,expanded_boundary_0333.md,"The reviewer logs benchmark, checks retrieval trace, and stores the route decision before publishing the answer.",METHOD,RESULT,benchmark; retrieval trace; controls,ACTIVE,recommends,YES,MEDIUM,Intended as METHOD rather than RESULT for the RESULT vs METHOD boundary.
expanded_train_v2,EXPAND_S0335,boundary_pair,RESULT vs METHOD,expanded_boundary_0335.md,"RouteMap processing links human review to controls, validates the label, and preserves the reviewer note.",METHOD,RESULT,human review; controls,ACTIVE,recommends,YES,HARD,Intended as METHOD rather than RESULT for the RESULT vs METHOD boundary.
expanded_train_v2,EXPAND_S0336,boundary_pair,RESULT vs METHOD,expanded_boundary_0336.md,"The reviewer logs evidence selection, checks incident response, and stores the route decision before publishing the answer.",METHOD,RESULT,evidence selection; incident response; controls,ACTIVE,recommends,YES,HARD,Intended as METHOD rather than RESULT for the RESULT vs METHOD boundary.
expanded_train_v2,EXPAND_S0337,boundary_pair,RESULT vs METHOD,expanded_boundary_0337.md,The workflow compares tool-use security against answer support and records the selected evidence in the audit trail.,METHOD,RESULT,tool-use security; answer support; controls,ACTIVE,recommends,YES,EASY,Intended as METHOD rather than RESULT for the RESULT vs METHOD boundary.
expanded_train_v2,EXPAND_S0338,boundary_pair,RESULT vs METHOD,expanded_boundary_0338.md,"RouteMap processing links incident response to risk management, validates the label, and preserves the reviewer note.",METHOD,RESULT,incident response; risk management; controls,ACTIVE,recommends,YES,MEDIUM,Intended as METHOD rather than RESULT for the RESULT vs METHOD boundary.
expanded_train_v2,EXPAND_S0341,boundary_pair,RESULT vs METHOD,expanded_boundary_0341.md,"RouteMap processing links answer support to privacy, validates the label, and preserves the reviewer note.",METHOD,RESULT,answer support; privacy; controls,ACTIVE,recommends,YES,HARD,Intended as METHOD rather than RESULT for the RESULT vs METHOD boundary.
